nth_trial,innerXtalk,outerXtalk
438,48.275862068965516,0.0
439,48.706896551724135,0.0
441,49.13793103448276,0.0
445,49.56896551724138,0.0
446,49.14529914529915,0.0
449,49.572649572649574,0.0
450,49.152542372881356,0.0
451,48.739495798319325,0.0
454,48.333333333333336,0.0
455,48.75,0.0
457,48.34710743801653,0.0
458,48.760330578512395,0.0
461,48.36065573770492,0.0
467,48.77049180327869,0.0
469,48.3739837398374,0.0
470,48.78048780487805,0.0
471,49.1869918699187,0.0
472,48.79032258064516,0.0
473,49.193548387096776,0.0
474,48.8,0.0
476,48.41269841269841,0.0
477,48.031496062992126,0.0
480,48.425196850393704,0.0
481,48.046875,0.0
482,48.4375,0.0
485,48.828125,0.0
486,48.44961240310077,0.0
487,48.07692307692308,0.0
488,48.46153846153846,0.0
489,48.091603053435115,0.0
491,48.47328244274809,0.0
492,48.85496183206107,0.0
493,48.484848484848484,0.0
494,48.1203007518797,0.0
495,47.76119402985075,0.0
496,47.407407407407405,0.0
497,47.05882352941177,0.0
498,46.715328467153284,0.0
503,46.3768115942029,0.0
505,46.0431654676259,0.0
508,45.714285714285715,0.0
509,45.39007092198582,0.0
512,45.070422535211264,0.0
514,45.42253521126761,0.0
515,45.10489510489511,0.0
518,45.45454545454545,0.0
519,45.138888888888886,0.0
520,44.827586206896555,0.0
521,45.172413793103445,0.0
522,44.863013698630134,0.0
524,44.5578231292517,0.0
525,44.25675675675676,0.0
526,44.5945945945946,0.0
530,44.29530201342282,0.0
531,44.630872483221474,0.0
532,44.966442953020135,0.0
533,44.666666666666664,0.0
535,44.370860927152314,0.0
537,44.078947368421055,0.0
538,43.790849673202615,0.0
539,43.506493506493506,0.0
540,43.225806451612904,0.0
541,42.94871794871795,0.0
542,42.67515923566879,0.0
543,42.40506329113924,0.0
544,42.138364779874216,0.0
545,41.875,0.0
546,42.1875,0.0
548,41.92546583850932,0.0
555,41.666666666666664,0.0
557,41.97530864197531,0.0
558,42.28395061728395,0.0
559,42.592592592592595,0.0
562,42.901234567901234,0.0
563,43.20987654320987,0.0
564,42.94478527607362,0.0
565,42.68292682926829,0.0
567,42.42424242424242,0.0
572,42.72727272727273,0.0
573,42.46987951807229,0.0
574,42.7710843373494,0.0
575,43.0722891566265,0.0
576,43.373493975903614,0.0
579,43.11377245508982,0.0
580,43.41317365269461,0.0
583,43.712574850299404,0.0
584,44.01197604790419,0.0
585,43.75,0.0
586,44.04761904761905,0.0
587,44.345238095238095,0.0
589,44.642857142857146,0.0
590,44.94047619047619,0.0
592,44.67455621301775,0.0
593,44.411764705882355,0.0
596,44.705882352941174,0.0
597,45.0,0.0
598,44.73684210526316,0.0
599,44.47674418604651,0.0
603,44.76744186046512,0.0
604,45.05813953488372,0.0
605,45.348837209302324,0.0
608,45.63953488372093,0.0
609,45.3757225433526,0.0
611,45.664739884393065,0.0
613,45.40229885057471,0.0
615,45.689655172413794,0.0
616,45.97701149425287,0.0
617,45.714285714285715,0.0
618,46.0,0.0
619,45.73863636363637,0.0
622,45.48022598870057,0.0
624,45.2247191011236,0.0
625,44.97206703910614,0.0
627,45.25139664804469,0.0
629,45.0,0.0
630,45.27777777777778,0.0
632,45.55555555555556,0.0
633,45.833333333333336,0.0
634,45.58011049723757,0.0
636,45.32967032967033,0.0
637,45.08196721311475,0.0
638,44.83695652173913,0.0
639,45.108695652173914,0.0
643,44.86486486486486,0.0
644,44.623655913978496,0.0
645,44.38502673796791,0.0
646,44.6524064171123,0.0
647,44.919786096256686,0.0
651,45.18716577540107,0.0
652,44.9468085106383,0.0
653,45.212765957446805,0.0
654,45.47872340425532,0.0
655,45.23809523809524,0.0
658,45.5026455026455,0.0
659,45.26315789473684,0.0
660,45.526315789473685,0.0
663,45.78947368421053,0.0
665,45.54973821989529,0.0
667,45.81151832460733,0.0
670,46.07329842931937,0.0
671,46.33507853403141,0.0
672,46.596858638743456,0.0
673,46.354166666666664,0.0
675,46.614583333333336,0.0
676,46.875,0.0
677,46.63212435233161,0.0
678,46.391752577319586,0.0
681,46.649484536082475,0.0
682,46.41025641025641,0.0
683,46.666666666666664,0.0
684,46.92307692307692,0.0
685,46.683673469387756,0.0
686,46.44670050761421,0.0
688,46.21212121212121,0.0
696,46.464646464646464,0.0
697,46.717171717171716,0.0
698,46.96969696969697,0.0
699,47.22222222222222,0.0
700,46.984924623115575,0.0
701,47.23618090452261,0.0
702,47.0,0.0
704,46.766169154228855,0.0
705,47.014925373134325,0.0
706,46.78217821782178,0.0
707,47.02970297029703,0.0
708,47.277227722772274,0.0
715,47.524752475247524,0.0
717,47.772277227722775,0.0
718,47.53694581280788,0.0
719,47.30392156862745,0.0
725,47.073170731707314,0.0
729,47.31707317073171,0.0
730,47.0873786407767,0.0
731,46.85990338164251,0.0
732,47.10144927536232,0.0
733,47.34299516908212,0.0
736,47.11538461538461,0.0
737,46.889952153110045,0.0
738,46.666666666666664,0.0
740,46.44549763033175,0.0
741,46.682464454976305,0.0
744,46.4622641509434,0.0
745,46.244131455399064,0.0
746,46.02803738317757,0.0
748,46.26168224299065,0.0
749,46.04651162790697,0.0
750,46.27906976744186,0.0
752,46.06481481481482,0.0
753,45.85253456221198,0.0
