nth_trial,innerXtalk,outerXtalk
294,36.111111111111114,0.0
296,35.714285714285715,0.0
297,35.32608695652174,0.0
302,34.946236559139784,0.0
304,35.483870967741936,0.0
305,35.1063829787234,0.0
306,35.638297872340424,0.0
307,35.26315789473684,0.0
308,34.895833333333336,0.0
311,34.5360824742268,0.0
312,34.183673469387756,0.0
314,33.83838383838384,0.0
315,34.343434343434346,0.0
316,34.84848484848485,0.0
317,34.5,0.0
318,35.0,0.0
323,35.5,0.0
325,35.148514851485146,0.0
326,35.64356435643565,0.0
327,35.294117647058826,0.0
330,35.78431372549019,0.0
331,36.27450980392157,0.0
332,35.922330097087375,0.0
334,35.57692307692308,0.0
336,36.05769230769231,0.0
337,36.53846153846154,0.0
338,36.19047619047619,0.0
340,36.666666666666664,0.0
341,37.142857142857146,0.0
345,37.61904761904762,0.0
351,38.095238095238095,0.0
352,38.57142857142857,0.0
353,39.04761904761905,0.0
354,38.679245283018865,0.0
355,38.3177570093458,0.0
356,37.96296296296296,0.0
358,37.61467889908257,0.0
359,38.07339449541284,0.0
360,37.72727272727273,0.0
361,38.18181818181818,0.0
363,37.83783783783784,0.0
365,37.5,0.0
366,37.94642857142857,0.0
369,38.392857142857146,0.0
370,38.05309734513274,0.0
374,38.49557522123894,0.0
375,38.1578947368421,0.0
376,38.59649122807018,0.0
377,39.03508771929825,0.0
378,38.69565217391305,0.0
379,38.36206896551724,0.0
380,38.793103448275865,0.0
384,39.224137931034484,0.0
388,39.6551724137931,0.0
392,39.31623931623932,0.0
394,39.743589743589745,0.0
395,39.40677966101695,0.0
397,39.075630252100844,0.0
399,38.75,0.0
404,39.166666666666664,0.0
405,39.583333333333336,0.0
408,39.256198347107436,0.0
409,39.66942148760331,0.0
410,39.34426229508197,0.0
411,39.02439024390244,0.0
412,39.43089430894309,0.0
414,39.11290322580645,0.0
416,38.8,0.0
420,38.492063492063494,0.0
422,38.188976377952756,0.0
424,37.890625,0.0
426,37.5968992248062,0.0
427,37.98449612403101,0.0
428,37.69230769230769,0.0
429,38.07692307692308,0.0
430,37.786259541984734,0.0
432,38.16793893129771,0.0
435,37.878787878787875,0.0
438,38.25757575757576,0.0
440,37.96992481203007,0.0
442,38.34586466165413,0.0
443,38.059701492537314,0.0
445,37.77777777777778,0.0
448,38.148148148148145,0.0
450,37.86764705882353,0.0
453,37.59124087591241,0.0
455,37.31884057971015,0.0
456,37.05035971223022,0.0
457,37.410071942446045,0.0
460,37.76978417266187,0.0
462,38.1294964028777,0.0
465,37.857142857142854,0.0
467,37.5886524822695,0.0
468,37.32394366197183,0.0
469,37.67605633802817,0.0
471,38.028169014084504,0.0
472,37.76223776223776,0.0
473,37.5,0.0
474,37.84722222222222,0.0
476,38.19444444444444,0.0
477,37.93103448275862,0.0
478,37.67123287671233,0.0
479,37.414965986394556,0.0
482,37.16216216216216,0.0
483,37.5,0.0
484,37.83783783783784,0.0
486,38.17567567567568,0.0
487,37.919463087248324,0.0
489,37.666666666666664,0.0
496,38.0,0.0
501,37.74834437086093,0.0
503,37.5,0.0
507,37.254901960784316,0.0
508,37.01298701298701,0.0
509,36.774193548387096,0.0
510,36.53846153846154,0.0
511,36.30573248407644,0.0
512,36.075949367088604,0.0
514,35.84905660377358,0.0
515,36.16352201257862,0.0
516,36.477987421383645,0.0
518,36.25,0.0
521,36.5625,0.0
522,36.875,0.0
524,36.64596273291925,0.0
529,36.41975308641975,0.0
532,36.72839506172839,0.0
536,36.50306748466258,0.0
537,36.28048780487805,0.0
538,36.58536585365854,0.0
539,36.890243902439025,0.0
541,37.19512195121951,0.0
542,36.96969696969697,0.0
544,36.74698795180723,0.0
545,36.52694610778443,0.0
546,36.30952380952381,0.0
547,36.607142857142854,0.0
548,36.904761904761905,0.0
550,36.68639053254438,0.0
551,36.470588235294116,0.0
552,36.76470588235294,0.0
553,37.05882352941177,0.0
556,37.35294117647059,0.0
558,37.134502923976605,0.0
559,36.91860465116279,0.0
561,37.2093023255814,0.0
566,36.994219653179194,0.0
567,37.283236994219656,0.0
568,37.57225433526011,0.0
570,37.35632183908046,0.0
571,37.64367816091954,0.0
573,37.42857142857143,0.0
574,37.714285714285715,0.0
576,38.0,0.0
577,38.285714285714285,0.0
580,38.57142857142857,0.0
583,38.857142857142854,0.0
586,39.142857142857146,0.0
588,39.42857142857143,0.0
589,39.20454545454545,0.0
591,39.48863636363637,0.0
593,39.77272727272727,0.0
594,39.548022598870055,0.0
596,39.325842696629216,0.0
598,39.60674157303371,0.0
600,39.8876404494382,0.0
601,40.168539325842694,0.0
602,39.944134078212294,0.0
604,39.72222222222222,0.0
606,39.50276243093923,0.0
607,39.285714285714285,0.0
608,39.56043956043956,0.0
610,39.34426229508197,0.0
612,39.61748633879781,0.0
614,39.89071038251366,0.0
618,39.67391304347826,0.0
622,39.94565217391305,0.0
623,40.21739130434783,0.0
624,40.0,0.0
625,40.270270270270274,0.0
626,40.053763440860216,0.0
627,39.839572192513366,0.0
629,40.106951871657756,0.0
631,39.8936170212766,0.0
637,39.682539682539684,0.0
640,39.473684210526315,0.0
642,39.26701570680628,0.0
646,39.52879581151832,0.0
648,39.79057591623037,0.0
650,40.05235602094241,0.0
651,39.84375,0.0
653,39.637305699481864,0.0
654,39.43298969072165,0.0
657,39.69072164948454,0.0
659,39.48717948717949,0.0
663,39.285714285714285,0.0
664,39.54081632653061,0.0
667,39.34010152284264,0.0
671,39.59390862944162,0.0
674,39.39393939393939,0.0
677,39.64646464646464,0.0
680,39.898989898989896,0.0
681,39.698492462311556,0.0
682,39.5,0.0
684,39.30348258706468,0.0
687,39.55223880597015,0.0
688,39.35643564356435,0.0
689,39.16256157635468,0.0
691,39.40886699507389,0.0
694,39.6551724137931,0.0
696,39.90147783251231,0.0
703,39.705882352941174,0.0
706,39.950980392156865,0.0
708,39.75609756097561,0.0
709,40.0,0.0
710,39.80582524271845,0.0
712,39.61352657004831,0.0
714,39.42307692307692,0.0
715,39.66346153846154,0.0
716,39.473684210526315,0.0
717,39.71291866028708,0.0
719,39.952153110047846,0.0
721,39.76190476190476,0.0
723,39.573459715639814,0.0
724,39.81042654028436,0.0
725,40.04739336492891,0.0
728,39.85849056603774,0.0
729,40.094339622641506,0.0
730,39.906103286384976,0.0
731,40.140845070422536,0.0
733,40.375586854460096,0.0
738,40.18691588785047,0.0
740,40.0,0.0
741,39.81481481481482,0.0
744,39.63133640552996,0.0
746,39.86175115207373,0.0
751,39.678899082568805,0.0
752,39.908256880733944,0.0
754,39.726027397260275,0.0
756,39.54545454545455,0.0
758,39.77272727272727,0.0
759,40.0,0.0
761,39.81900452488688,0.0
763,40.04524886877828,0.0
767,40.27149321266968,0.0
769,40.090090090090094,0.0
771,39.91031390134529,0.0
774,39.732142857142854,0.0
775,39.55555555555556,0.0
776,39.77777777777778,0.0
780,39.60176991150443,0.0
781,39.823008849557525,0.0
783,40.04424778761062,0.0
785,40.26548672566372,0.0
786,40.08810572687225,0.0
787,40.308370044052865,0.0
791,40.13157894736842,0.0
792,40.35087719298246,0.0
793,40.17467248908297,0.0
794,40.0,0.0
795,40.21739130434783,0.0
798,40.04329004329004,0.0
799,40.25974025974026,0.0
800,40.08620689655172,0.0
801,40.30172413793103,0.0
803,40.128755364806864,0.0
804,39.957264957264954,0.0
805,40.17094017094017,0.0
806,40.38461538461539,0.0
811,40.212765957446805,0.0
812,40.04237288135593,0.0
818,39.87341772151899,0.0
819,40.08438818565401,0.0
820,40.29535864978903,0.0
821,40.50632911392405,0.0
822,40.33613445378151,0.0
824,40.1673640167364,0.0
830,40.0,0.0
832,39.83402489626556,0.0
833,39.66942148760331,0.0
836,39.50617283950617,0.0
837,39.711934156378604,0.0
838,39.91769547325103,0.0
847,39.75409836065574,0.0
848,39.59183673469388,0.0
851,39.795918367346935,0.0
854,40.0,0.0
855,39.83739837398374,0.0
856,39.67611336032389,0.0
857,39.516129032258064,0.0
858,39.3574297188755,0.0
859,39.2,0.0
862,39.4,0.0
863,39.243027888446214,0.0
864,39.44223107569721,0.0
866,39.64143426294821,0.0
867,39.48412698412698,0.0
868,39.32806324110672,0.0
869,39.52569169960474,0.0
872,39.723320158102766,0.0
873,39.92094861660079,0.0
874,39.76377952755905,0.0
875,39.6078431372549,0.0
878,39.453125,0.0
881,39.6484375,0.0
882,39.84375,0.0
884,40.0390625,0.0
887,40.234375,0.0
888,40.4296875,0.0
891,40.27237354085603,0.0
892,40.116279069767444,0.0
894,39.96138996138996,0.0
896,40.15444015444015,0.0
897,40.34749034749035,0.0
898,40.54054054054054,0.0
900,40.38461538461539,0.0
901,40.57692307692308,0.0
905,40.42145593869732,0.0
906,40.61302681992337,0.0
907,40.804597701149426,0.0
909,40.99616858237548,0.0
910,41.18773946360153,0.0
911,41.030534351145036,0.0
912,41.221374045801525,0.0
916,41.412213740458014,0.0
917,41.603053435114504,0.0
918,41.79389312977099,0.0
920,41.634980988593156,0.0
922,41.82509505703422,0.0
923,42.01520912547529,0.0
924,42.20532319391635,0.0
925,42.39543726235741,0.0
926,42.234848484848484,0.0
928,42.075471698113205,0.0
929,41.91729323308271,0.0
930,41.760299625468164,0.0
931,41.947565543071164,0.0
932,41.791044776119406,0.0
934,41.63568773234201,0.0
941,41.82156133828996,0.0
944,42.00743494423792,0.0
945,42.193308550185876,0.0
946,42.03703703703704,0.0
947,41.88191881918819,0.0
951,42.06642066420664,0.0
953,42.25092250922509,0.0
955,42.435424354243544,0.0
956,42.279411764705884,0.0
958,42.124542124542124,0.0
960,42.30769230769231,0.0
965,42.49084249084249,0.0
967,42.67399267399267,0.0
968,42.518248175182485,0.0
970,42.7007299270073,0.0
972,42.54545454545455,0.0
973,42.72727272727273,0.0
974,42.572463768115945,0.0
975,42.7536231884058,0.0
977,42.59927797833935,0.0
978,42.7797833935018,0.0
981,42.62589928057554,0.0
982,42.805755395683455,0.0
983,42.985611510791365,0.0
984,43.16546762589928,0.0
987,43.34532374100719,0.0
989,43.18996415770609,0.0
991,43.035714285714285,0.0
992,42.88256227758007,0.0
994,43.06049822064057,0.0
995,42.90780141843972,0.0
996,42.75618374558304,0.0
997,42.93286219081272,0.0
998,43.109540636042404,0.0
1000,43.28621908127209,0.0
