x_coordinate,y_coordinate
-5.95,0.5977
-5.94,0.611
-5.957,0.6064
-5.957,0.6157
-5.957,0.617
-5.965,0.6084
-5.97,0.617
-5.97,0.619
-5.965,0.638
-5.965,0.643
-5.96,0.652
-5.977,0.6304
-5.97,0.6333
-5.977,0.6416
-5.98,0.6343
-5.99,0.63
-6.0,0.635
-5.992,0.626
-5.992,0.6294
-5.977,0.632
-5.98,0.6304
-5.984,0.643
-5.992,0.6357
-5.973,0.6357
-5.97,0.65
-5.977,0.6353
-5.99,0.642
-5.992,0.649
-5.996,0.656
-5.99,0.662
-5.98,0.6484
-5.984,0.653
-6.0,0.649
-6.0,0.6357
-6.008,0.6426
-6.004,0.6343
-5.996,0.63
-5.992,0.628
-5.973,0.611
-5.992,0.611
-6.01,0.6206
-6.008,0.6006
-6.004,0.614
-6.004,0.622
-6.016,0.6313
-6.027,0.641
-6.023,0.629
-6.035,0.604
-6.043,0.615
-6.055,0.6035
-6.082,0.6104
-6.07,0.6
-6.062,0.6055
-6.06,0.5923
-6.062,0.5786
-6.086,0.578
-6.1,0.583
-6.098,0.5913
-6.11,0.576
-6.11,0.5957
-6.098,0.5894
-6.094,0.6045
-6.09,0.6133
-6.082,0.628
-6.055,0.6304
-6.04,0.6455
-6.047,0.633
-6.066,0.623
-6.074,0.6274
-6.098,0.6377
-6.117,0.6353
-6.12,0.6387
-6.11,0.6357
-6.11,0.6523
-6.1,0.643
-6.094,0.659
-6.09,0.662
-6.11,0.676
-6.125,0.681
-6.14,0.6836
-6.152,0.689
-6.156,0.6914
-6.152,0.6895
-6.152,0.6973
-6.152,0.698
-6.133,0.6934
-6.105,0.6704
-6.09,0.687
-6.1,0.6934
-6.07,0.703
-6.062,0.7007
-6.04,0.6733
-6.05,0.659
-6.04,0.6616
-6.07,0.6626
-6.06,0.661
-6.043,0.6514
-6.023,0.642
-6.035,0.6274
-6.03,0.6157
-6.035,0.6284
-6.035,0.654
-6.04,0.635
-6.047,0.634
-6.062,0.6323
-6.062,0.642
-6.062,0.6377
-6.07,0.637
-6.06,0.665
-6.074,0.6787
-6.07,0.678
-6.082,0.6675
-6.08,0.664
-6.08,0.6553
-6.094,0.668
-6.098,0.669
-6.11,0.671
-6.11,0.664
-6.11,0.68
-6.11,0.6733
-6.113,0.68
-6.098,0.704
-6.094,0.7085
-6.113,0.7173
-6.105,0.7383
-6.1,0.7466
-6.113,0.734
-6.1,0.735
-6.09,0.745
-6.08,0.752
-6.098,0.7554
-6.11,0.7637
-6.098,0.78
-6.11,0.762
-6.11,0.753
-6.105,0.7407
-6.09,0.7476
-6.09,0.7363
-6.09,0.7334
-6.1,0.7275
-6.113,0.7417
-6.11,0.7656
-6.086,0.7495
-6.09,0.747
-6.066,0.7646
-6.05,0.7666
-6.05,0.766
-6.05,0.7705
-6.027,0.758
-6.03,0.766
-6.035,0.7534
-6.02,0.7544
-6.027,0.743
-6.023,0.7344
-6.02,0.7295
-6.004,0.719
-5.996,0.741
-5.98,0.734
-5.965,0.766
-5.977,0.764
-5.977,0.7666
-5.973,0.755
-5.992,0.7603
-6.0,0.7563
-6.016,0.7524
-6.01,0.7393
-6.03,0.7246
-6.04,0.7246
-6.043,0.7305
-6.043,0.724
-6.055,0.725
-6.043,0.703
-6.023,0.7056
-6.027,0.7295
-6.027,0.72
-6.01,0.7217
-6.004,0.7227
-6.023,0.71
-6.016,0.712
-6.01,0.7314
-6.008,0.71
-6.008,0.721
-6.004,0.72
-6.004,0.701
-6.004,0.6997
-5.99,0.6777
-5.984,0.666
-5.953,0.665
-5.95,0.658
-5.94,0.659
-5.93,0.6694
-5.902,0.667
-5.895,0.672
-5.89,0.673
-5.875,0.6606
-5.883,0.66
-5.88,0.6685
-5.88,0.6646
-5.867,0.672
-5.867,0.661
-5.863,0.6807
-5.855,0.649
-5.875,0.6445
-5.89,0.662
-5.89,0.665
-5.88,0.6685
-5.863,0.6753
-5.863,0.642
-5.863,0.6294
-5.883,0.616
-5.887,0.6313
-5.883,0.6333
-5.863,0.6226
-5.85,0.6167
-5.844,0.593
-5.86,0.611
-5.863,0.6104
-5.875,0.6016
-5.88,0.5938
-5.88,0.604
-5.88,0.6025
-5.9,0.6094
-5.895,0.617
-5.9,0.629
-5.88,0.628
-5.883,0.6406
-5.895,0.6504
-5.88,0.6704
-5.875,0.672
-5.887,0.7
-5.895,0.6987
-5.89,0.708
-5.863,0.7173
-5.855,0.728
-5.867,0.7026
-5.87,0.7065
-5.875,0.702
-5.88,0.721
-5.88,0.724
-5.863,0.7246
-5.848,0.7227
-5.863,0.715
-5.863,0.723
-5.887,0.737
-5.91,0.7246
-5.91,0.721
-5.91,0.7114
-5.9,0.701
-5.89,0.7114
-5.902,0.709
-5.918,0.714
-5.887,0.709
-5.895,0.709
-5.883,0.709
-5.87,0.7144
-5.887,0.7056
-5.914,0.7197
-5.91,0.715
-5.895,0.7227
-5.89,0.731
-5.918,0.724
-5.914,0.7305
-5.906,0.737
-5.91,0.751
-5.906,0.7666
-5.902,0.7754
-5.9,0.7617
-5.914,0.7593
-5.902,0.7583
-5.914,0.7583
-5.94,0.7485
-5.953,0.732
-5.965,0.7373
-5.957,0.737
-5.97,0.7534
-5.953,0.753
-5.96,0.766
-5.96,0.7856
-5.94,0.7944
-5.945,0.8066
-5.95,0.8105
-5.94,0.8115
-5.953,0.7964
-5.97,0.795
-5.953,0.7935
-5.953,0.7954
-5.945,0.787
-5.96,0.7896
-5.977,0.791
-5.98,0.788
-5.973,0.788
-5.97,0.7935
-5.98,0.8037
-6.0,0.807
-5.99,0.7983
-5.984,0.794
-5.99,0.7876
-5.984,0.797
-5.99,0.8047
-5.984,0.801
-5.977,0.79
-5.973,0.786
-5.984,0.784
-5.98,0.7515
-5.98,0.747
-5.984,0.745
-5.992,0.7524
-5.996,0.7485
-6.016,0.7573
-6.008,0.769
-6.01,0.765
-6.01,0.7485
-5.996,0.747
-6.02,0.723
-6.04,0.7075
-6.043,0.7085
-6.04,0.6953
-6.027,0.703
-6.01,0.6855
-6.023,0.693
-6.0,0.6943
-6.016,0.699
-5.996,0.7046
-6.016,0.706
-6.004,0.7134
-6.008,0.7104
-5.992,0.6924
-5.984,0.6934
-6.004,0.7065
-6.008,0.7295
-6.023,0.7466
-6.008,0.7397
-6.004,0.7197
-6.01,0.73
-5.996,0.7466
-5.99,0.7466
-5.98,0.739
-5.98,0.7207
-5.99,0.7285
-5.98,0.7217
-6.0,0.7188
-6.008,0.7344
-6.016,0.7373
-6.03,0.743
-6.008,0.715
-6.004,0.7173
-5.996,0.733
-6.023,0.7256
-6.03,0.722
-6.03,0.7363
-6.04,0.7085
-6.03,0.7114
-6.023,0.711
-6.04,0.7056
-6.05,0.718
-6.062,0.7324
-6.07,0.7285
-6.07,0.732
-6.08,0.7144
-6.066,0.717
-6.066,0.705
-6.055,0.7188
-6.05,0.7188
-6.07,0.715
-6.06,0.716
-6.06,0.71
-6.055,0.6963
-6.074,0.7007
-6.082,0.7075
-6.086,0.7
-6.094,0.711
-6.098,0.7344
-6.086,0.7217
-6.082,0.7344
-6.09,0.7324
-6.094,0.7407
-6.086,0.75
-6.08,0.7393
-6.07,0.7524
-6.082,0.768
-6.082,0.771
-6.082,0.77
-6.08,0.7573
-6.055,0.738
-6.055,0.728
-6.05,0.7227
-6.047,0.7236
-6.04,0.725
-6.05,0.7227
-6.06,0.732
-6.086,0.722
-6.082,0.725
-6.086,0.7295
-6.11,0.722
-6.113,0.728
-6.098,0.728
-6.086,0.7236
-6.09,0.7275
-6.113,0.723
-6.125,0.7183
-6.105,0.733
-6.094,0.7407
-6.117,0.7305
-6.1,0.7427
-6.11,0.726
-6.1,0.732
-6.09,0.7446
-6.09,0.753
-6.09,0.764
-6.105,0.7583
-6.105,0.7563
-6.11,0.7686
-6.11,0.7603
-6.098,0.7603
-6.09,0.767
-6.105,0.7764
-6.098,0.757
-6.086,0.753
-6.086,0.7593
-6.08,0.7705
-6.074,0.7627
-6.07,0.771
-6.066,0.7803
-6.062,0.769
-6.08,0.773
-6.06,0.752
-6.055,0.7285
-6.062,0.7236
-6.082,0.725
-6.11,0.7417
-6.12,0.735
-6.13,0.7173
-6.13,0.7036
-6.125,0.7026
-6.12,0.706
-6.14,0.7065
-6.14,0.699
-6.12,0.6855
-6.11,0.6733
-6.117,0.666
-6.113,0.662
-6.098,0.674
-6.09,0.6694
-6.09,0.6855
-6.086,0.693
-6.09,0.6772
-6.09,0.6514
-6.082,0.6343
-6.082,0.6406
-6.113,0.6445
-6.11,0.6416
-6.113,0.636
-6.105,0.649
-6.1,0.6406
-6.086,0.651
-6.07,0.6484
-6.074,0.655
-6.086,0.665
-6.07,0.6533
-6.062,0.666
-6.06,0.6587
-6.06,0.651
-6.05,0.649
-6.05,0.647
-6.05,0.646
-6.04,0.638
-6.055,0.637
-6.043,0.6475
-6.035,0.622
-6.043,0.619
-6.043,0.6206
-6.03,0.6147
-6.043,0.601
-6.047,0.609
-6.05,0.606
-6.066,0.602
-6.07,0.5996
-6.08,0.6064
-6.055,0.6143
-6.066,0.6064
-6.08,0.613
-6.08,0.606
-6.066,0.613
-6.066,0.6396
-6.074,0.635
-6.08,0.614
-6.086,0.6084
-6.094,0.6123
-6.105,0.6035
-6.113,0.616
-6.13,0.599
-6.105,0.5923
-6.117,0.575
-6.117,0.584
-6.12,0.5884
-6.137,0.6006
-6.14,0.5864
-6.16,0.587
-6.16,0.573
-6.16,0.5947
-6.168,0.593
-6.164,0.568
-6.176,0.5664
-6.17,0.5566
-6.17,0.556
-6.168,0.5396
-6.17,0.5347
-6.18,0.5273
-6.176,0.5283
-6.176,0.5244
-6.184,0.507
-6.2,0.5093
-6.18,0.4963
-6.184,0.4983
-6.195,0.4824
-6.184,0.4734
-6.19,0.4546
-6.203,0.4404
-6.203,0.4531
-6.19,0.47
-6.207,0.4546
-6.195,0.4475
-6.184,0.4385
-6.19,0.4255
-6.184,0.4292
-6.184,0.426
-6.168,0.4211
-6.195,0.414
-6.18,0.4187
-6.176,0.4026
-6.188,0.415
-6.195,0.4116
-6.188,0.4226
-6.188,0.412
-6.168,0.4087
-6.16,0.394
-6.168,0.4016
-6.184,0.4104
-6.18,0.4148
-6.168,0.4197
-6.152,0.4055
-6.133,0.3928
-6.125,0.3933
-6.117,0.4023
-6.105,0.4128
-6.12,0.4277
-6.105,0.4333
-6.11,0.4238
-6.12,0.4172
-6.117,0.4146
-6.113,0.4258
-6.1,0.4407
-6.11,0.43
-6.11,0.4287
-6.082,0.4407
-6.086,0.4346
-6.07,0.4465
-6.086,0.4402
-6.094,0.4211
-6.082,0.4075
-6.082,0.4177
-6.1,0.4158
-6.09,0.4204
-6.062,0.4263
-6.06,0.4265
-6.074,0.4082
-6.074,0.4028
-6.066,0.3997
-6.074,0.4001
-6.086,0.3877
-6.074,0.3691
-6.062,0.3782
-6.08,0.3804
-6.074,0.3823
-6.074,0.3826
-6.08,0.3906
-6.074,0.3909
-6.066,0.401
-6.05,0.3914
-6.066,0.404
-6.074,0.3833
-6.082,0.39
-6.082,0.3955
-6.074,0.4036
-6.08,0.4106
-6.08,0.426
-6.066,0.4246
-6.07,0.4392
-6.066,0.4563
-6.06,0.4321
-6.055,0.4426
-6.047,0.4385
-6.043,0.428
-6.05,0.4158
-6.074,0.4075
-6.07,0.4243
-6.086,0.44
-6.08,0.4543
-6.082,0.456
-6.1,0.4458
-6.098,0.4407
-6.09,0.4407
-6.082,0.457
-6.086,0.4492
-6.09,0.4634
-6.098,0.4534
-6.082,0.4604
-6.07,0.4727
-6.06,0.4792
-6.066,0.4844
-6.066,0.467
-6.05,0.462
-6.035,0.4583
-6.05,0.4614
-6.07,0.4465
-6.082,0.45
-6.086,0.4482
-6.105,0.4592
-6.11,0.4705
-6.11,0.446
-6.113,0.452
-6.1,0.4668
-6.105,0.464
-6.105,0.4436
-6.105,0.4429
-6.12,0.4531
-6.125,0.4482
-6.125,0.4304
-6.12,0.4346
-6.137,0.4321
-6.14,0.423
-6.152,0.4304
-6.14,0.4443
-6.133,0.4473
-6.137,0.4517
-6.125,0.4578
-6.125,0.464
-6.125,0.4646
-6.125,0.4836
-6.113,0.477
-6.11,0.4688
-6.098,0.4678
-6.098,0.459
-6.098,0.4546
-6.094,0.4395
-6.098,0.4292
-6.086,0.4194
-6.105,0.4077
-6.113,0.394
-6.11,0.3867
-6.113,0.371
-6.1,0.3484
-6.12,0.337
-6.125,0.3362
-6.125,0.34
-6.133,0.3372
-6.125,0.3315
-6.137,0.3408
-6.12,0.342
-6.125,0.3157
-6.125,0.2993
-6.13,0.276
-6.105,0.2747
-6.105,0.2742
-6.098,0.2864
-6.1,0.2815
-6.117,0.2942
-6.13,0.3167
-6.117,0.3193
-6.125,0.3337
-6.133,0.325
-6.145,0.336
-6.156,0.3298
-6.16,0.3396
-6.164,0.3313
-6.168,0.3296
-6.19,0.3162
-6.17,0.332
-6.168,0.3516
-6.176,0.361
-6.152,0.3853
-6.17,0.384
-6.164,0.3772
-6.164,0.3643
-6.16,0.3738
-6.152,0.378
-6.17,0.392
-6.15,0.3857
-6.14,0.3877
-6.14,0.3982
-6.117,0.407
-6.13,0.3965
-6.14,0.401
-6.13,0.395
-6.14,0.41
-6.152,0.402
-6.133,0.402
-6.145,0.402
-6.152,0.3965
-6.164,0.4126
-6.16,0.4272
-6.17,0.4082
-6.176,0.4102
-6.17,0.4028
-6.156,0.3958
-6.17,0.4175
-6.17,0.4216
-6.176,0.4153
-6.168,0.4102
-6.168,0.4097
-6.176,0.4133
-6.164,0.4182
-6.145,0.431
-6.133,0.4204
-6.13,0.418
-6.15,0.4182
-6.137,0.4136
-6.145,0.4048
-6.14,0.4038
-6.12,0.4192
-6.1,0.4219
-6.1,0.427
-6.098,0.426
-6.09,0.449
-6.094,0.4553
-6.09,0.4658
-6.098,0.4656
-6.113,0.445
-6.13,0.4429
-6.13,0.4326
-6.137,0.4473
-6.15,0.4434
-6.152,0.4475
-6.152,0.4395
-6.14,0.4587
-6.137,0.4563
-6.145,0.4438
-6.152,0.4495
-6.152,0.4412
-6.152,0.4514
-6.156,0.455
-6.156,0.4543
-6.17,0.4575
-6.188,0.4722
-6.19,0.465
-6.21,0.4546
-6.203,0.4429
-6.188,0.4443
-6.17,0.4277
-6.184,0.421
-6.19,0.413
-6.203,0.398
-6.21,0.392
-6.207,0.3909
-6.21,0.4138
-6.203,0.4138
-6.2,0.4187
-6.207,0.4321
-6.223,0.4429
-6.24,0.4382
-6.227,0.4216
-6.21,0.4126
-6.2,0.4053
-6.203,0.4097
-6.195,0.3906
-6.18,0.3777
-6.176,0.39
-6.176,0.4067
-6.16,0.3997
-6.176,0.3823
-6.184,0.395
-6.17,0.3877
-6.164,0.3865
-6.18,0.3774
-6.188,0.367
-6.195,0.371
-6.223,0.3682
-6.23,0.3877
-6.246,0.3962
-6.234,0.4104
-6.22,0.3997
-6.24,0.374
-6.234,0.3767
-6.24,0.369
-6.23,0.3623
-6.207,0.36
-6.2,0.3638
-6.195,0.3533
-6.203,0.3496
-6.188,0.3489
-6.195,0.3618
-6.203,0.3647
-6.2,0.3718
-6.2,0.3538
-6.21,0.3665
-6.23,0.3733
-6.234,0.3813
-6.242,0.392
-6.246,0.3862
-6.246,0.394
-6.254,0.3975
-6.254,0.3865
-6.25,0.381
-6.26,0.392
-6.27,0.402
-6.27,0.3994
-6.254,0.4023
-6.246,0.4175
-6.246,0.4255
-6.242,0.4314
-6.242,0.4202
-6.258,0.4167
-6.258,0.4197
-6.266,0.3967
-6.285,0.3923
-6.297,0.3984
-6.28,0.39
-6.28,0.3928
-6.293,0.3916
-6.305,0.3948
-6.3,0.3862
-6.293,0.3823
-6.297,0.3857
-6.28,0.3833
-6.258,0.3845
-6.25,0.4023
-6.266,0.3875
-6.273,0.3997
-6.277,0.4045
-6.258,0.4114
-6.254,0.4226
-6.25,0.43
-6.254,0.4172
-6.266,0.4014
-6.273,0.3967
-6.27,0.3975
-6.26,0.4014
-6.273,0.3994
-6.266,0.3794
-6.28,0.3691
-6.273,0.3733
-6.266,0.387
-6.273,0.3782
-6.28,0.3655
-6.27,0.3503
-6.27,0.3342
-6.28,0.3276
-6.28,0.3203
-6.285,0.3198
-6.3,0.3113
-6.305,0.3066
-6.312,0.3127
-6.28,0.3005
-6.28,0.3064
-6.29,0.3003
-6.293,0.3223
-6.285,0.3271
-6.28,0.333
-6.277,0.3508
-6.258,0.3574
-6.25,0.3613
-6.242,0.364
-6.246,0.364
-6.254,0.3706
-6.25,0.3767
-6.258,0.365
-6.25,0.3643
-6.246,0.3704
-6.25,0.363
-6.254,0.3743
-6.254,0.3745
-6.254,0.3765
-6.258,0.4006
-6.242,0.3962
-6.25,0.3882
-6.242,0.3857
-6.242,0.4065
-6.23,0.4294
-6.246,0.411
-6.254,0.4106
-6.254,0.4197
-6.258,0.4136
-6.258,0.413
-6.26,0.397
-6.266,0.3892
-6.26,0.3835
-6.258,0.3696
-6.273,0.3625
-6.277,0.3523
-6.27,0.3584
-6.273,0.371
-6.29,0.3606
-6.28,0.3577
-6.28,0.3735
-6.27,0.3933
-6.27,0.409
-6.26,0.3928
-6.258,0.3914
-6.266,0.3872
-6.25,0.3743
-6.234,0.383
-6.246,0.3796
-6.26,0.3894
-6.254,0.3762
-6.24,0.405
-6.23,0.4124
-6.23,0.4229
-6.24,0.4211
-6.24,0.424
-6.24,0.4219
-6.227,0.408
-6.23,0.406
-6.215,0.3962
-6.215,0.4014
-6.215,0.4146
-6.215,0.4097
-6.22,0.4233
-6.207,0.4214
-6.22,0.4307
-6.19,0.4365
-6.2,0.4412
-6.207,0.452
-6.2,0.4453
-6.18,0.4404
-6.2,0.439
-6.195,0.4517
-6.19,0.4465
-6.203,0.4502
-6.215,0.4497
-6.223,0.449
-6.227,0.4468
-6.23,0.4668
-6.246,0.466
-6.246,0.4722
-6.24,0.468
-6.24,0.4805
-6.234,0.4722
-6.246,0.4675
-6.254,0.4597
-6.254,0.443
-6.246,0.4495
-6.25,0.4492
-6.24,0.4524
-6.24,0.4602
-6.246,0.4712
-6.254,0.4941
-6.26,0.4897
-6.28,0.4875
-6.27,0.4868
-6.273,0.4832
-6.25,0.472
-6.246,0.478
-6.246,0.4893
-6.26,0.4812
-6.258,0.482
-6.254,0.4822
-6.24,0.4817
-6.234,0.48
-6.23,0.477
-6.215,0.4675
-6.2,0.4722
-6.2,0.4563
-6.207,0.4644
-6.207,0.4734
-6.21,0.465
-6.2,0.4639
-6.203,0.4624
-6.2,0.4548
-6.176,0.4543
-6.168,0.4417
-6.184,0.4463
-6.195,0.4297
-6.168,0.4534
-6.152,0.453
-6.145,0.4626
-6.15,0.4521
-6.164,0.4497
-6.188,0.4348
-6.176,0.4255
-6.16,0.4397
-6.168,0.4436
-6.164,0.4434
-6.168,0.4387
-6.164,0.435
-6.152,0.4329
-6.156,0.4294
-6.152,0.4373
-6.16,0.4534
-6.152,0.4514
-6.15,0.454
-6.14,0.4458
-6.133,0.457
-6.137,0.447
-6.133,0.4502
-6.125,0.463
-6.117,0.4717
-6.094,0.4731
-6.086,0.4644
-6.1,0.4546
-6.105,0.448
-6.094,0.4387
-6.094,0.4302
-6.1,0.4287
-6.125,0.4238
-6.11,0.4443
-6.11,0.4385
-6.105,0.4258
-6.098,0.4307
-6.094,0.414
-6.1,0.4185
-6.086,0.406
-6.07,0.4019
-6.062,0.4058
-6.07,0.4033
-6.066,0.3958
-6.06,0.4136
-6.062,0.4138
-6.055,0.4216
-6.066,0.4111
-6.06,0.411
-6.074,0.4263
-6.094,0.4248
-6.094,0.4158
-6.082,0.4236
-6.09,0.401
-6.066,0.3896
-6.074,0.3997
-6.074,0.391
-6.08,0.3962
-6.09,0.3923
-6.09,0.4006
-6.086,0.4016
-6.11,0.4
-6.12,0.3955
-6.12,0.4019
-6.094,0.3926
-6.094,0.395
-6.08,0.3804
-6.08,0.381
-6.07,0.3606
-6.082,0.3696
-6.086,0.3796
-6.098,0.38
-6.11,0.4023
-6.125,0.404
-6.14,0.41
-6.137,0.4
-6.105,0.42
-6.098,0.4082
-6.098,0.412
-6.105,0.4275
-6.125,0.4146
-6.12,0.4053
-6.13,0.3757
-6.133,0.389
-6.13,0.3994
-6.13,0.42
-6.14,0.4255
-6.15,0.4158
-6.156,0.3972
-6.16,0.3992
-6.17,0.4058
-6.18,0.4128
-6.176,0.4055
-6.168,0.3938
-6.176,0.3853
-6.15,0.3809
-6.15,0.3845
-6.16,0.4026
-6.15,0.4019
-6.137,0.3977
-6.14,0.3987
-6.125,0.4075
-6.117,0.4214
-6.113,0.4219
-6.133,0.4297
-6.137,0.4172
-6.133,0.4316
-6.12,0.4353
-6.113,0.4192
-6.113,0.411
-6.113,0.4048
-6.117,0.397
-6.117,0.403
-6.12,0.4104
-6.14,0.4036
-6.145,0.403
-6.15,0.4004
-6.152,0.4312
-6.15,0.421
-6.15,0.431
-6.168,0.4258
-6.176,0.4236
-6.17,0.4302
-6.168,0.4402
-6.17,0.4294
-6.184,0.4453
-6.195,0.4375
-6.195,0.4387
-6.203,0.426
-6.207,0.4297
-6.207,0.4473
-6.203,0.4417
-6.22,0.4504
-6.22,0.4556
-6.234,0.4707
-6.223,0.4814
-6.22,0.4817
-6.23,0.4944
-6.234,0.4758
-6.242,0.4788
-6.24,0.4822
-6.246,0.4712
-6.246,0.4578
-6.26,0.4575
-6.258,0.4546
-6.27,0.469
-6.254,0.4595
-6.277,0.4434
-6.266,0.4524
-6.266,0.4575
-6.26,0.448
-6.26,0.4443
-6.266,0.4346
-6.266,0.4434
-6.266,0.4307
-6.26,0.4158
-6.26,0.4285
-6.277,0.4263
-6.277,0.4316
-6.28,0.419
-6.297,0.4238
-6.312,0.4155
-6.3,0.4111
-6.31,0.4226
-6.305,0.434
-6.3,0.4312
-6.31,0.4229
-6.32,0.447
-6.31,0.4521
-6.31,0.4507
-6.31,0.4502
-6.316,0.4656
-6.312,0.4634
-6.31,0.4521
-6.31,0.4604
-6.293,0.455
-6.293,0.4421
-6.29,0.4436
-6.28,0.441
-6.29,0.4563
-6.285,0.4707
-6.29,0.4731
-6.29,0.4714
-6.297,0.4526
-6.29,0.4539
-6.305,0.4807
-6.316,0.4792
-6.316,0.4734
-6.31,0.483
-6.3,0.4731
-6.293,0.4658
-6.293,0.4783
-6.297,0.466
-6.31,0.4717
-6.3,0.461
-6.305,0.4587
-6.293,0.4373
-6.3,0.4133
-6.3,0.4062
-6.285,0.3887
-6.28,0.386
-6.285,0.3948
-6.305,0.3792
-6.324,0.3687
-6.32,0.3665
-6.324,0.366
-6.324,0.3582
-6.336,0.3562
-6.332,0.3687
-6.363,0.3755
-6.355,0.3608
-6.336,0.375
-6.324,0.3743
-6.33,0.371
-6.34,0.3706
-6.332,0.3572
-6.33,0.3616
-6.316,0.356
-6.336,0.3394
-6.336,0.3435
-6.355,0.3408
-6.348,0.3208
-6.324,0.3267
-6.332,0.3284
-6.34,0.3186
-6.344,0.324
-6.348,0.3196
-6.36,0.322
-6.367,0.3303
-6.37,0.3452
-6.355,0.3684
-6.35,0.3647
-6.344,0.3625
-6.348,0.351
-6.35,0.3518
-6.355,0.3513
-6.355,0.343
-6.36,0.3442
-6.37,0.343
-6.367,0.3538
-6.363,0.3604
-6.355,0.3618
-6.355,0.3586
-6.367,0.381
-6.355,0.3777
-6.344,0.3806
-6.344,0.3682
-6.36,0.3738
-6.35,0.3843
-6.34,0.374
-6.332,0.3699
-6.344,0.3806
-6.336,0.3723
-6.348,0.3857
-6.344,0.3835
-6.36,0.3752
-6.355,0.3706
-6.36,0.3572
-6.348,0.352
-6.332,0.3452
-6.332,0.3477
-6.312,0.339
-6.316,0.3445
-6.32,0.3574
-6.34,0.3665
-6.344,0.364
-6.348,0.3826
-6.344,0.3696
-6.35,0.3828
-6.34,0.3894
-6.324,0.3735
-6.297,0.3672
-6.312,0.373
-6.31,0.3674
-6.336,0.3652
-6.34,0.3684
-6.324,0.3767
-6.324,0.3818
-6.324,0.3845
-6.33,0.3806
-6.344,0.377
-6.35,0.3772
-6.336,0.4114
-6.31,0.4058
-6.305,0.4143
-6.297,0.4253
-6.285,0.4282
-6.293,0.4385
-6.293,0.4392
-6.29,0.451
-6.273,0.428
-6.258,0.407
-6.246,0.3943
-6.25,0.4155
-6.25,0.4023
-6.258,0.3901
-6.266,0.3943
-6.266,0.3765
-6.277,0.3738
-6.297,0.3804
-6.305,0.3928
-6.31,0.3806
-6.324,0.3828
-6.336,0.3743
-6.34,0.3757
-6.35,0.4126
-6.348,0.4138
-6.332,0.431
-6.35,0.427
-6.348,0.405
-6.35,0.41
-6.383,0.4143
-6.367,0.4138
-6.383,0.4014
-6.39,0.4006
-6.395,0.4062
-6.387,0.4075
-6.383,0.4077
-6.39,0.4255
-6.375,0.4243
-6.375,0.4229
-6.375,0.4204
-6.375,0.434
-6.367,0.43
-6.37,0.4258
-6.37,0.434
-6.367,0.4292
-6.36,0.4136
-6.36,0.4226
-6.38,0.4023
-6.367,0.4211
-6.383,0.431
-6.367,0.428
-6.375,0.4368
-6.363,0.44
-6.35,0.4255
-6.348,0.4297
-6.34,0.4238
-6.355,0.434
-6.344,0.4194
-6.332,0.4407
-6.34,0.4534
-6.344,0.4658
-6.348,0.481
-6.355,0.4958
-6.37,0.514
-6.348,0.5347
-6.37,0.5103
-6.38,0.506
-6.383,0.4973
-6.38,0.5093
-6.37,0.5254
-6.367,0.5273
-6.367,0.5283
-6.375,0.527
-6.38,0.5415
-6.38,0.53
-6.375,0.519
-6.38,0.5156
-6.387,0.5317
-6.395,0.5264
-6.395,0.5366
-6.402,0.52
-6.395,0.536
-6.39,0.552
-6.39,0.5522
-6.387,0.5503
-6.375,0.554
-6.383,0.5596
-6.383,0.5723
-6.395,0.5674
-6.402,0.5693
-6.406,0.5684
-6.418,0.557
-6.4,0.5386
-6.39,0.5337
-6.402,0.531
-6.402,0.5
-6.406,0.5156
-6.402,0.5264
-6.38,0.509
-6.395,0.5117
-6.387,0.509
-6.38,0.509
-6.387,0.5195
-6.4,0.513
-6.383,0.514
-6.38,0.5127
-6.406,0.4968
-6.387,0.502
-6.4,0.507
-6.39,0.534
-6.383,0.542
-6.4,0.5537
-6.383,0.546
-6.39,0.556
-6.4,0.556
-6.4,0.5522
-6.402,0.5527
-6.42,0.526
-6.42,0.5405
-6.418,0.5396
-6.426,0.5396
-6.426,0.525
-6.418,0.5083
-6.406,0.5034
-6.426,0.4973
-6.43,0.5024
-6.453,0.499
-6.434,0.4927
-6.434,0.4949
-6.42,0.4973
-6.418,0.4893
-6.438,0.4932
-6.42,0.4893
-6.41,0.5
-6.414,0.4814
-6.41,0.4812
-6.395,0.4785
-6.395,0.4775
-6.383,0.4788
-6.367,0.4854
-6.38,0.488
-6.363,0.4668
-6.344,0.4692
-6.344,0.4727
-6.36,0.48
-6.36,0.4778
-6.37,0.4785
-6.38,0.499
-6.383,0.4927
-6.395,0.4968
-6.402,0.497
-6.395,0.5024
-6.375,0.526
-6.383,0.5396
-6.387,0.539
-6.38,0.5293
-6.375,0.5254
-6.387,0.4998
-6.39,0.507
-6.39,0.525
-6.395,0.5156
-6.387,0.5107
-6.36,0.507
-6.367,0.525
-6.375,0.533
-6.363,0.5464
-6.34,0.553
-6.348,0.5674
-6.355,0.5503
-6.344,0.5327
-6.348,0.518
-6.36,0.526
-6.37,0.5137
-6.375,0.5146
-6.387,0.505
-6.38,0.512
-6.38,0.5166
-6.38,0.502
-6.367,0.4985
-6.38,0.4958
-6.375,0.4792
-6.367,0.4668
-6.38,0.478
-6.395,0.4978
-6.387,0.4934
-6.37,0.4912
-6.383,0.499
-6.375,0.4868
-6.387,0.4707
-6.387,0.449
-6.383,0.4478
